num_bellpairs,cnot_err_prob,meas_err_prob,coherence_time,fidelity_mean,fidelity_std,fidelity_analytical
10000,0.421875,0.0,0,0.6619874333333334,0.009406325873876348,0.6625
10000,0.445313,0.0,0,0.6425004333333334,0.0076706337360235265,0.6437495999999999
10000,0.46875,0.0,0,0.6258327666666667,0.007439719038975119,0.625
10000,0.492188,0.0,0,0.6079894333333333,0.009848050401588234,0.6062495999999999
10000,0.515625,0.0,0,0.5886309333333333,0.009693950377884593,0.5875
10000,0.539063,0.0,0,0.568284,0.010061295831054756,0.5687496000000001
10000,0.5625,0.0,0,0.5496671999999999,0.009463164567240001,0.55
10000,0.585938,0.0,0,0.5308061666666667,0.011156802475271408,0.5312496
10000,0.609375,0.0,0,0.5124888333333334,0.012021702056651092,0.5125
10000,0.632812,0.0,0,0.4934620333333333,0.01113395247125755,0.4937504
10000,0.65625,0.0,0,0.47436629999999996,0.010924341399370487,0.475
10000,0.679688,0.0,0,0.45659426666666675,0.009468872488081969,0.45624960000000003
10000,0.703125,0.0,0,0.43885530000000006,0.010228843962540445,0.4375
10000,0.726562,0.0,0,0.4202534666666668,0.010993376274628082,0.41875039999999997
10000,0.75,0.0,0,0.4011691,0.013222499744375116,0.4
10000,0.773438,0.0,0,0.3830463999999999,0.01237506811994719,0.3812496000000001
10000,0.796875,0.0,0,0.3630961666666667,0.013604674537533869,0.36250000000000004
10000,0.820312,0.0,0,0.34535933333333335,0.013458851519435905,0.3437504
10000,0.84375,0.0,0,0.3271035333333333,0.014031782715757193,0.325
10000,0.867188,0.0,0,0.3077247666666666,0.014932609958707453,0.3062496
10000,0.890625,0.0,0,0.28734326666666665,0.014522220449902123,0.2875
10000,0.914063,0.0,0,0.26993913333333336,0.014546638685582624,0.26874960000000003
10000,0.9375,0.0,0,0.25130543333333333,0.01281350757516805,0.25
10000,0.0,0.0,9728,0.8153894347826087,0.008678132896227575,0.8311133385394538
10000,0.0,0.025,9728,0.7761272800000001,0.010638739570155863,0.7928567104189397
10000,0.0,0.05,9728,0.7406471600000001,0.010229283969780099,0.7555686045293248
10000,0.0,0.075,9728,0.7063936000000001,0.01304122636257803,0.7192490208706089
10000,0.0,0.1,9728,0.6710834,0.012495778387919664,0.6838979594427922
10000,0.0,0.125,9728,0.6386324800000001,0.010763756158962353,0.6495154202458745
10000,0.0,0.15,9728,0.6038888,0.012202212966507347,0.6161014032798559
10000,0.0,0.175,9728,0.5737164,0.013315128130063183,0.5836559085447363
10000,0.0,0.2,9728,0.5413284,0.013589210034435409,0.552178936040516
10000,0.0,0.225,9728,0.50931252,0.013471615146284421,0.5216704857671948
10000,0.0,0.25,9728,0.48088887999999996,0.011127607859086334,0.4921305577247724
10000,0.0,0.275,9728,0.4534514,0.010397801294504523,0.4635591519132493
10000,0.0,0.3,9728,0.4263602800000001,0.009647845942053592,0.4359562683326252
10000,0.0,0.325,9728,0.4032633199999999,0.013407308796980846,0.4093219069829003
10000,0.0,0.35,9728,0.3834825600000001,0.011833720247090515,0.38365606786407436
10000,0.0,0.375,9728,0.35896448,0.016906765278124607,0.3589587509761476
10000,0.0,0.4,9728,0.33224592000000003,0.013246659790060287,0.33522995631911984
10000,0.0,0.425,9728,0.31432344000000007,0.011231871968928412,0.31246968389299123
10000,0.0,0.45,9728,0.29015992,0.008776444259129094,0.29067793369776185
10000,0.0,0.475,9728,0.2676132,0.012179403420529268,0.26985470573343134
10000,0.0,0.5,9728,0.24473656000000002,0.012800831210761279,0.25
10000,0.0,0.525,9728,0.22717544,0.012092889418430983,0.23111381649746776
10000,0.0,0.55,9728,0.21629992,0.01361343674733166,0.21319615522583457
10000,0.0,0.575,9728,0.19591644,0.009802828543150184,0.19624701618510054
10000,0.0,0.6,9728,0.18460488000000003,0.012936224593968676,0.18026639937526556
10000,0.0,0.625,9728,0.16676564,0.01308613980325749,0.16525430479632966
10000,0.0,0.65,9728,0.15082272,0.015543820646211794,0.15121073244829286
10000,0.0,0.675,9728,0.13744592,0.012112154206151771,0.1381356823311551
10000,0.0,0.7,9728,0.12599064000000001,0.009961131128059703,0.12602915444491652
10000,0.0,0.725,9728,0.117833844,0.012562823650121974,0.11489114878957701
10000,0.0,0.75,9728,0.11091106,0.010110844589132998,0.10472166536513655
10000,0.0,0.775,9728,0.09912750000000001,0.010495961890632033,0.0955207041715952
10000,0.0,0.8,9728,0.091408776,0.011375119998919747,0.08728826520895291
10000,0.0,0.825,9728,0.08514162,0.013159112664218663,0.08002434847720978
10000,0.0,0.85,9728,0.07889114,0.009519246808902478,0.0737289539763657
10000,0.0,0.875,9728,0.07376658,0.009243398304260181,0.06840208170642069
10000,0.0,0.9,9728,0.067669688,0.010386886349751594,0.06404373166737479
10000,0.0,0.925,9728,0.064373084,0.008628399432881163,0.06065390385922797
10000,0.0,0.95,9728,0.06341759200000001,0.010901448312950717,0.05823259828198024
10000,0.0,0.975,9728,0.06345948800000001,0.010487471189731869,0.05677981493563161
10000,0.023438,0.0,9728,0.7996076212121211,0.0096976389640846,0.8165851951488536
10000,0.046875,0.0,9728,0.7852213768115942,0.009328791852283472,0.8020576716124811
10000,0.070313,0.0,9728,0.7712700294117647,0.0087921691644771,0.7875295282218809
10000,0.09375,0.0,9728,0.757516953125,0.009700966284715033,0.7730020046855084
10000,0.117188,0.0,9728,0.742913123076923,0.01047904451678932,0.7584738612949082
10000,0.140625,0.0,9728,0.7301549333333334,0.01132569997169662,0.7439463377585357
10000,0.164063,0.0,9728,0.7168997999999999,0.010944036765289126,0.7294181943679355
10000,0.1875,0.0,9728,0.704075,0.011693485632607588,0.714890670831563
10000,0.210938,0.0,9728,0.69059804,0.009919274398785425,0.7003625274409628
10000,0.234375,0.0,9728,0.6776321999999999,0.011177937727505898,0.6858350039045903
10000,0.257812,0.0,9728,0.66271016,0.013578592420954388,0.671307480368218
10000,0.28125,0.0,9728,0.6484356,0.010695154128856672,0.6567793369776176
10000,0.304688,0.0,9728,0.6306274,0.010978363491887109,0.6422511935870174
10000,0.328125,0.0,9728,0.6171684,0.010145187643410053,0.627723670050645
10000,0.351562,0.0,9728,0.60404624,0.011209279253475654,0.6131961465142726
10000,0.375,0.0,9728,0.59380948,0.010797084662518868,0.5986680031236723
10000,0.398438,0.0,9728,0.57905116,0.011503293116946981,0.5841398597330719
10000,0.421875,0.0,9728,0.56488452,0.012068092147874902,0.5696123361966996
10000,0.445313,0.0,9728,0.54832468,0.012238601821188563,0.5550841928060992
10000,0.46875,0.0,9728,0.5315855599999999,0.013540797013706396,0.5405566692697269
10000,0.492188,0.0,9728,0.51874368,0.013024973460917291,0.5260285258791266
10000,0.515625,0.0,9728,0.5080394399999999,0.010879314563261785,0.5115010023427542
10000,0.539063,0.0,9728,0.49545984000000004,0.010402767065276427,0.49697285895215404
10000,0.5625,0.0,9728,0.4801466,0.00952191678182497,0.48244533541578155
10000,0.585938,0.0,9728,0.46646139999999997,0.010103498827633917,0.4679171920251813
10000,0.609375,0.0,9728,0.45040776,0.011202170458549543,0.4533896684888088
10000,0.632812,0.0,9728,0.43297292000000004,0.010335105924643444,0.43886214495243636
10000,0.65625,0.0,9728,0.42012864,0.010764029386358993,0.4243340015618361
10000,0.679688,0.0,9728,0.40577816,0.010432027107633489,0.40980585817123594
10000,0.703125,0.0,9728,0.39101564000000005,0.0090730798690632,0.39527833463486345
10000,0.726562,0.0,9728,0.37535988000000003,0.010142137866623584,0.38075081109849096
10000,0.75,0.0,9728,0.36191120000000004,0.012897636806795265,0.36622266770789075
10000,0.773438,0.0,9728,0.34801808,0.012644175632820037,0.3516945243172906
10000,0.796875,0.0,9728,0.33704715999999996,0.013995459299872939,0.3371670007809181
10000,0.820312,0.0,9728,0.326517,0.017131616215640605,0.3226394772445456
10000,0.84375,0.0,9728,0.31377012,0.015980370349450605,0.3081113338539454
10000,0.867188,0.0,9728,0.29775308,0.016672339722834346,0.29358319046334513
10000,0.890625,0.0,9728,0.28258636,0.0145607400110846,0.27905566692697265
10000,0.914063,0.0,9728,0.26989167999999997,0.011715690210038843,0.2645275235363725
10000,0.9375,0.0,9728,0.25408472,0.010237692484227094,0.25
10000,0.0,0.0,29723,0.9318898,0.004371766681788963,0.931196336753804
10000,0.0,0.025,29723,0.8858023200000001,0.005836314643471514,0.8863509112508452
10000,0.0,0.05,29723,0.84425592,0.008296785917064516,0.8426408129758094
10000,0.0,0.075,29723,0.7998707999999999,0.012006208284050385,0.8000660419286967
10000,0.0,0.1,29723,0.7578878400000001,0.008885954601189452,0.7586265981095069
10000,0.0,0.125,29723,0.7179711599999998,0.009358859283823006,0.7183224815182402
10000,0.0,0.15,29723,0.6759841599999998,0.010759475439555593,0.6791536921548964
10000,0.0,0.175,29723,0.6401598,0.01280306116520577,0.6411202300194757
10000,0.0,0.2,29723,0.6014661199999999,0.013860848843617041,0.6042220951119781
10000,0.0,0.225,29723,0.5631164,0.010372508460348439,0.5684592874324034
10000,0.0,0.25,29723,0.5291157599999999,0.010202549607936252,0.5338318069807517
10000,0.0,0.275,29723,0.49578479999999997,0.011810578251719935,0.5003396537570229
10000,0.0,0.3,29723,0.46314343999999996,0.01117349246056935,0.46798282776121725
10000,0.0,0.325,29723,0.4347352,0.01467029003666935,0.43676132899333464
10000,0.0,0.35,29723,0.40842148,0.013324677668506667,0.40667515745337496
10000,0.0,0.375,29723,0.37844984000000004,0.017184763390119748,0.37772431314133825
10000,0.0,0.4,29723,0.35064220000000007,0.015474534177156996,0.3499087960572245
10000,0.0,0.425,29723,0.32706116,0.01077794410332508,0.32322860620103383
10000,0.0,0.45,29723,0.29650508,0.011038740993138663,0.29768374357276634
10000,0.0,0.475,29723,0.27093656,0.012644920675370009,0.27327420817242165
10000,0.0,0.5,29723,0.2431392,0.011843450476951387,0.25
10000,0.0,0.525,29723,0.22309152000000002,0.011920851926334795,0.22786111905550135
10000,0.0,0.55,29723,0.20842620000000003,0.01276182326472201,0.20685756533892571
10000,0.0,0.575,29723,0.18545208,0.011020832294958488,0.18698933885027316
10000,0.0,0.6,29723,0.16974895999999998,0.01207237711630978,0.16825643958954353
10000,0.0,0.625,29723,0.15003572,0.013597108573575488,0.15065886755673694
10000,0.0,0.65,29723,0.13364452,0.014352267968847294,0.13419662275185332
10000,0.0,0.675,29723,0.11613740799999998,0.01208618216307929,0.1188697051748927
10000,0.0,0.7,29723,0.10297274,0.011991264318427812,0.10467811482585516
10000,0.0,0.725,29723,0.09192583600000001,0.014310516497845352,0.09162185170474059
10000,0.0,0.75,29723,0.078939568,0.01227832608251532,0.079700915811549
10000,0.0,0.775,29723,0.070855064,0.011466267598617432,0.06891530714628044
10000,0.0,0.8,29723,0.058998324000000005,0.010690638954797042,0.05926502570893487
10000,0.0,0.825,29723,0.049731620000000004,0.012766517285274009,0.05075007149951235
10000,0.0,0.85,29723,0.044012576,0.009829095102288105,0.0433704445180128
10000,0.0,0.875,29723,0.036674748,0.00812774886025005,0.03712614476443626
10000,0.0,0.9,29723,0.030985760000000005,0.009325088927533077,0.032017172238782726
10000,0.0,0.925,29723,0.0268794632,0.008137145975184527,0.0280435269410522
10000,0.0,0.95,29723,0.0253705406,0.009040548771974001,0.02520520887124469
10000,0.0,0.975,29723,0.024852393200000003,0.006290269503656402,0.023502218029360176
10000,0.023438,0.0,29723,0.91460312,0.005427429581818637,0.914166065030246
10000,0.046875,0.0,29723,0.8976710000000001,0.005392869914989597,0.8971365199161138
10000,0.070313,0.0,29723,0.8812701600000001,0.005301502652493926,0.8801062481925558
10000,0.09375,0.0,29723,0.86468848,0.005612260557885752,0.8630767030784237
10000,0.117188,0.0,29723,0.8481027600000002,0.007283952774586064,0.8460464313548655
10000,0.140625,0.0,29723,0.8294401599999999,0.005849451301994058,0.8290168862407333
10000,0.164063,0.0,29723,0.8126852000000001,0.009442184158339645,0.8119866145171754
10000,0.1875,0.0,29723,0.7965446800000001,0.009175618360503008,0.7949570694030431
10000,0.210938,0.0,29723,0.7801792800000001,0.008874547229104137,0.7779267976794851
10000,0.234375,0.0,29723,0.76311076,0.01038340412882018,0.760897252565353
10000,0.257812,0.0,29723,0.7461867999999999,0.011470531841200745,0.7438677074512209
10000,0.28125,0.0,29723,0.7288765600000001,0.00816238569086269,0.7268374357276628
10000,0.304688,0.0,29723,0.71024476,0.008349725026753874,0.7098071640041047
10000,0.328125,0.0,29723,0.6923704399999999,0.008380730574741079,0.6927776188899726
10000,0.351562,0.0,29723,0.67704528,0.010543888233550291,0.6757480737758405
10000,0.375,0.0,29723,0.66248428,0.010935031850049641,0.6587178020522824
10000,0.398438,0.0,29723,0.6445894,0.008234075797562232,0.6416875303287242
10000,0.421875,0.0,29723,0.6271162,0.009643447785932175,0.6246579852145921
10000,0.445313,0.0,29723,0.6085307200000001,0.009322673927666895,0.6076277134910341
10000,0.46875,0.0,29723,0.59076088,0.010872037539743864,0.5905981683769019
10000,0.492188,0.0,29723,0.5747734000000001,0.010231613663543006,0.5735678966533438
10000,0.515625,0.0,29723,0.5604294,0.010023355346389744,0.5565383515392118
10000,0.539063,0.0,29723,0.5430468,0.009868056359790408,0.5395080798156537
10000,0.5625,0.0,29723,0.52490488,0.01061590666243821,0.5224785347015216
10000,0.585938,0.0,29723,0.50983836,0.01112994471820952,0.5054482629779635
10000,0.609375,0.0,29723,0.49128215999999997,0.013324300992337265,0.48841871786383134
10000,0.632812,0.0,29723,0.4729806000000001,0.01320894157455472,0.4713891727496992
10000,0.65625,0.0,29723,0.45705920000000005,0.011454111272377268,0.4543589010261411
10000,0.679688,0.0,29723,0.43889892,0.011097718179589884,0.4373286293025832
10000,0.703125,0.0,29723,0.4215841999999999,0.009010578361015459,0.42029908418845097
10000,0.726562,0.0,29723,0.40247656000000004,0.009179005719924131,0.4032695390743188
10000,0.75,0.0,29723,0.3865037599999999,0.010882558071630036,0.3862392673507608
10000,0.773438,0.0,29723,0.36959651999999993,0.011944627599452397,0.36920899562720283
10000,0.796875,0.0,29723,0.3545746000000001,0.012371883510605816,0.3521794505130706
10000,0.820312,0.0,29723,0.33966944,0.015285165281618647,0.33514990539893846
10000,0.84375,0.0,29723,0.32379804,0.015423391628250904,0.3181196336753804
10000,0.867188,0.0,29723,0.304119,0.015441263450896756,0.3010893619518224
10000,0.890625,0.0,29723,0.28617784,0.013779500608309427,0.2840598168376902
10000,0.914063,0.0,29723,0.27046796,0.011785803692510744,0.2670295451141322
10000,0.9375,0.0,29723,0.25272112,0.01013006389444805,0.25
10000,0.0,0.0,33307,0.9387544666666667,0.004949296513871662,0.9370431083358043
10000,0.0,0.025,33307,0.8925080999999999,0.00616818819616695,0.8918127703703639
10000,0.0,0.05,33307,0.8501574666666668,0.007629535388795884,0.8477275042521497
10000,0.0,0.075,33307,0.8054450000000003,0.009980429994076742,0.804787309981162
10000,0.0,0.1,33307,0.7640986999999999,0.009072226893657373,0.7629921875574006
10000,0.0,0.125,33307,0.7251974000000001,0.010768838651714808,0.7223421369808655
10000,0.0,0.15,33307,0.6833188666666666,0.011536838422298471,0.6828371582515567
10000,0.0,0.175,33307,0.6449881666666667,0.012926964237807566,0.6444772513694742
10000,0.0,0.2,33307,0.6053044999999998,0.013602195398170105,0.6072624163346183
10000,0.0,0.225,33307,0.5677992666666666,0.010408629650225602,0.5711926531469885
10000,0.0,0.25,33307,0.5345881333333333,0.010380663927814164,0.5362679618065851
10000,0.0,0.275,33307,0.49925853333333337,0.011651887954986322,0.5024883423134081
10000,0.0,0.3,33307,0.4653178000000001,0.010556994958793905,0.4698537946674573
10000,0.0,0.325,33307,0.4390412333333333,0.015268923189894194,0.43836431886873306
10000,0.0,0.35,33307,0.40976313333333336,0.014955241176553755,0.40801991491723505
10000,0.0,0.375,33307,0.37950629999999996,0.015492895206405632,0.37882058281296327
10000,0.0,0.4,33307,0.35230893333333335,0.015057342689273633,0.35076632255591794
10000,0.0,0.425,33307,0.3279650666666666,0.011345411780196529,0.3238571341460989
10000,0.0,0.45,33307,0.29810960000000003,0.012203914685050861,0.2980930175835063
10000,0.0,0.475,33307,0.27293059999999997,0.013573843321132997,0.27347397286814
10000,0.0,0.5,33307,0.24537883333333335,0.01242924074936018,0.25
10000,0.0,0.525,33307,0.22226013333333333,0.011348105394685445,0.22767109897908636
10000,0.0,0.55,33307,0.20700323333333337,0.012339093890782889,0.20648726980539903
10000,0.0,0.575,33307,0.18580096666666668,0.011150605138984861,0.18644851247893812
10000,0.0,0.6,33307,0.16820829999999998,0.011551939309483927,0.1675548269997035
10000,0.0,0.625,33307,0.14758149999999998,0.01342663238679007,0.1498062133676952
10000,0.0,0.65,33307,0.1317469,0.014414676188639595,0.13320267158291327
10000,0.0,0.675,33307,0.11411284666666664,0.012872371988558371,0.11774420164535765
10000,0.0,0.7,33307,0.10010118,0.012419877883709914,0.10343080355502844
10000,0.0,0.725,33307,0.09037090333333332,0.013665407222801261,0.09026247731192551
10000,0.0,0.75,33307,0.07647834666666668,0.010875247459766401,0.07823922291604893
10000,0.0,0.775,33307,0.06743609,0.011634030665404256,0.06736104036739868
10000,0.0,0.8,33307,0.05692965333333332,0.010448727160910824,0.057627929665974784
10000,0.0,0.825,33307,0.04835637999999999,0.012270292756447717,0.04903989081177726
10000,0.0,0.85,33307,0.03958704,0.010384206898221292,0.041596923804806035
10000,0.0,0.875,33307,0.034275505,0.00935673856654791,0.03529902864506116
10000,0.0,0.9,33307,0.028495600000000003,0.00971987680758695,0.03014620533254262
10000,0.0,0.925,33307,0.024203787666666674,0.007979971730832001,0.02613845386725043
10000,0.0,0.95,33307,0.0228882501,0.007927592924163233,0.02327577424918459
10000,0.0,0.975,33307,0.02162379133333334,0.005865490780754118,0.021558166478345075
10000,0.0,1.0,33307,0.019856265666666664,0.004587907708420534,0.020985630554731904
10000,0.023438,0.0,33307,0.9204842666666667,0.00562986335496303,0.9198666642044181
10000,0.046875,0.0,33307,0.9038743666666668,0.005355084720670208,0.9026909529190141
10000,0.070313,0.0,33307,0.8869100999999999,0.0060983713582671685,0.8855145087876279
10000,0.09375,0.0,33307,0.8703888333333333,0.005755780057665693,0.8683387975022239
10000,0.117188,0.0,33307,0.8536684666666666,0.007276267599684763,0.8511623533708376
10000,0.140625,0.0,33307,0.8354771333333333,0.00546060144876205,0.8339866420854336
10000,0.164063,0.0,33307,0.8185620333333333,0.008991747755519435,0.8168101979540474
10000,0.1875,0.0,33307,0.8018780333333332,0.008786530052617786,0.7996344866686435
10000,0.210938,0.0,33307,0.7854325333333334,0.008746839710178502,0.7824580425372573
10000,0.234375,0.0,33307,0.7680596000000002,0.009990257889897875,0.7652823312518533
10000,0.257812,0.0,33307,0.750994,0.010544217549601931,0.7481066199664492
10000,0.28125,0.0,33307,0.7322835666666666,0.008832002044396407,0.7309301758350629
10000,0.304688,0.0,33307,0.7141959333333332,0.008124694201151335,0.7137537317036767
10000,0.328125,0.0,33307,0.6973302999999998,0.009641119800624825,0.6965780204182728
10000,0.351562,0.0,33307,0.6807645666666666,0.011296322940624916,0.6794023091328688
10000,0.375,0.0,33307,0.6648552666666667,0.012918213250893302,0.6622258650014825
10000,0.398438,0.0,33307,0.6473389333333334,0.009566384837660574,0.6450494208700963
10000,0.421875,0.0,33307,0.629891,0.010584976491864935,0.6278737095846924
10000,0.445313,0.0,33307,0.6118545666666667,0.00889474083071315,0.6106972654533062
10000,0.46875,0.0,33307,0.5949279666666667,0.01039244674906839,0.5935215541679021
10000,0.492188,0.0,33307,0.5789538,0.009393164005097886,0.5763451100365158
10000,0.515625,0.0,33307,0.5637209,0.009960631888757508,0.5591693987511119
10000,0.539063,0.0,33307,0.5458185333333333,0.010275510351424029,0.5419929546197257
10000,0.5625,0.0,33307,0.5275187666666667,0.0089968973121602,0.5248172433343218
10000,0.585938,0.0,33307,0.5131196333333333,0.010844399606811909,0.5076407992029355
10000,0.609375,0.0,33307,0.4950620333333333,0.012271542813852794,0.49046508791753146
10000,0.632812,0.0,33307,0.47603629999999997,0.012068622606163471,0.4732893766321275
10000,0.65625,0.0,33307,0.45932283333333335,0.010152994934446134,0.4561129325007413
10000,0.679688,0.0,33307,0.4408976666666667,0.010839443888974303,0.43893648836935506
10000,0.703125,0.0,33307,0.4236507666666666,0.00906861263804387,0.42176077708395104
10000,0.726562,0.0,33307,0.4050018333333334,0.009019255006497058,0.4045850657985471
10000,0.75,0.0,33307,0.38839176666666664,0.01135069446827912,0.3874086216671609
10000,0.773438,0.0,33307,0.37094639999999995,0.012383711819967388,0.3702321775357747
10000,0.796875,0.0,33307,0.3561737666666666,0.012714504257430651,0.3530564662503707
10000,0.820312,0.0,33307,0.3403029666666667,0.014698510258941965,0.33588075496496667
10000,0.84375,0.0,33307,0.32489010000000007,0.013793609248126464,0.3187043108335805
10000,0.867188,0.0,33307,0.3048498666666667,0.014681289742919573,0.30152786670219417
10000,0.890625,0.0,33307,0.2871966333333333,0.01342521332538974,0.2843521554167902
10000,0.914063,0.0,33307,0.2708303666666667,0.011315855243811176,0.267175711285404
10000,0.9375,0.0,33307,0.25324569999999996,0.009583857971088681,0.25
10000,0.0,0.0,101773,0.9797386333333334,0.002589065513312136,0.9709143698918828
10000,0.0,0.025,101773,0.9309495,0.004426052520775897,0.9234541738740004
10000,0.0,0.05,101773,0.8845139333333333,0.0062455112890957305,0.8771955018059381
10000,0.0,0.075,101773,0.8370982333333333,0.009599472338565743,0.8321383536876954
10000,0.0,0.1,101773,0.7937203,0.010316044804575061,0.7882827295192726
10000,0.0,0.125,101773,0.7524236999999999,0.011854239348998045,0.7456286293006695
10000,0.0,0.15,101773,0.7084371999999999,0.009761776055616107,0.7041760530318861
10000,0.0,0.175,101773,0.6674407,0.010350274173985268,0.6639250007129227
10000,0.0,0.2,101773,0.6276650666666668,0.01296411611059115,0.6248754723437793
10000,0.0,0.225,101773,0.5869900666666666,0.01009070653929755,0.5870274679244553
10000,0.0,0.25,101773,0.5520314666666668,0.01156520753159617,0.5503809874549511
10000,0.0,0.275,101773,0.5150821000000001,0.012101572339576372,0.514936030935267
10000,0.0,0.3,101773,0.4796336,0.010992305252918213,0.48069259836540246
10000,0.0,0.325,101773,0.45038026666666664,0.015608938716716843,0.447650689745358
10000,0.0,0.35,101773,0.41985290000000003,0.015288509500820105,0.41581030507513306
10000,0.0,0.375,101773,0.38856040000000003,0.014861194367883088,0.385171444354728
10000,0.0,0.4,101773,0.35756543333333346,0.015317441299998149,0.35573410758414276
10000,0.0,0.425,101773,0.3319253333333334,0.01222458778673357,0.3274982947633774
10000,0.0,0.45,101773,0.30127800000000005,0.012447719041387995,0.30046400589243183
10000,0.0,0.475,101773,0.27455206666666665,0.014750624942542454,0.274631240971306
10000,0.0,0.5,101773,0.24510026666666668,0.012986079798341332,0.25
10000,0.0,0.525,101773,0.22032146666666666,0.010993474866887579,0.2265702829785138
10000,0.0,0.55,101773,0.20311820000000003,0.012417100854332572,0.20434208990684738
10000,0.0,0.575,101773,0.18238026666666665,0.011530984297197799,0.18331542078500088
10000,0.0,0.6,101773,0.16316359999999996,0.012155007946247234,0.1634902756129741
10000,0.0,0.625,101773,0.14196456666666668,0.015037867620739612,0.14486665439076707
10000,0.0,0.65,101773,0.12344506666666666,0.015221663218219253,0.1274445571183799
10000,0.0,0.675,101773,0.10553813,0.013514023238945782,0.11122398379581251
